date,time,weather_description,humidity,pressure,temperature,wind_direction,wind_speed
4/3/2017,12:00:00,broken clouds,28,1007,289.33,20,1
4/3/2017,1:00:00,overcast clouds,28,1007,288.14,84,1
4/3/2017,2:00:00,overcast clouds,58,1008,286.33,360,3
4/3/2017,3:00:00,broken clouds,57,1008,285.02,40,2
4/3/2017,4:00:00,light intensity drizzle,61,1008,282.81,26,1
4/3/2017,5:00:00,broken clouds,53,1008,282.13,120,1
4/3/2017,6:00:00,light intensity drizzle,65,1008,280.98,107,2
4/3/2017,7:00:00,moderate rain,70,1009,280.65,300,7
4/3/2017,8:00:00,light rain,86,1009,279,350,6
4/3/2017,9:00:00,mist,93,1008,277.65,20,2
4/3/2017,10:00:00,mist,100,1009,277.16,100,3
4/3/2017,11:00:00,fog,100,1008,276.65,270,2
4/3/2017,12:00:00,mist,69,1008,275.97,280,8
4/3/2017,1:00:00,sky is clear,48,1009,275.96,270,2
4/3/2017,2:00:00,sky is clear,45,1009,276.61,340,3
4/3/2017,3:00:00,sky is clear,26,1008,279.07,260,9
4/3/2017,4:00:00,sky is clear,24,1007,281.61,250,12
4/3/2017,5:00:00,sky is clear,21,1008,282.95,260,9
4/3/2017,6:00:00,sky is clear,15,1008,284.68,300,7
4/3/2017,7:00:00,sky is clear,17,1007,285.62,260,5
4/3/2017,8:00:00,sky is clear,16,1007,286.45,300,4
4/3/2017,9:00:00,sky is clear,13,1006,287.44,280,5
4/3/2017,10:00:00,sky is clear,15,1006,286.96,250,6
4/3/2017,11:00:00,sky is clear,13,1006,287.27,359,2
4/4/2017,12:00:00,sky is clear,17,1006,286.14,50,4
4/4/2017,1:00:00,overcast clouds,42,1008,284.36,60,6
4/4/2017,2:00:00,overcast clouds,52,1010,281.51,40,4
4/4/2017,3:00:00,overcast clouds,60,1011,279.83,50,5
4/4/2017,4:00:00,light rain,65,1012,278.98,30,3
4/4/2017,5:00:00,light rain,74,1012,277.56,360,1
4/4/2017,6:00:00,light snow,66,1012,275.65,30,4
4/4/2017,7:00:00,light snow,93,1011,275.32,40,2
4/4/2017,8:00:00,mist,90,1012,274.83,330,4
4/4/2017,9:00:00,mist,90,1011,274.16,360,5
4/4/2017,10:00:00,mist,90,1011,274.33,350,4
4/4/2017,11:00:00,light rain,86,1011,274.16,20,3
4/4/2017,12:00:00,mist,95,1012,273.66,10,5
4/4/2017,1:00:00,mist,95,1011,273.49,30,3
4/4/2017,2:00:00,mist,100,1013,273.33,330,4
4/4/2017,3:00:00,light rain,89,1014,273.3,360,4
4/4/2017,4:00:00,mist,86,1014,273.65,10,4
4/4/2017,5:00:00,mist,100,1015,274.5,10,3
4/4/2017,6:00:00,overcast clouds,88,1015,275.15,350,4
4/4/2017,7:00:00,overcast clouds,80,1014,275.98,360,4
4/4/2017,8:00:00,overcast clouds,74,1015,276.45,27,3
4/4/2017,9:00:00,overcast clouds,69,1015,277.3,260,2
4/4/2017,10:00:00,overcast clouds,69,1015,277.67,10,7
4/4/2017,11:00:00,light rain,86,1016,275.52,40,4
4/5/2017,12:00:00,mist,86,1017,274.49,330,2
4/5/2017,1:00:00,mist,86,1018,274.68,330,3
4/5/2017,2:00:00,mist,86,1019,274.16,30,5
4/5/2017,3:00:00,fog,93,1021,273.99,357,2
4/5/2017,4:00:00,mist,95,1022,273.53,357,2
4/5/2017,5:00:00,mist,92,1022,273.74,310,1
4/5/2017,6:00:00,mist,92,1022,273.65,290,3
4/5/2017,7:00:00,mist,92,1022,273.81,290,3
4/5/2017,8:00:00,broken clouds,86,1022,272.98,260,3
4/5/2017,9:00:00,overcast clouds,90,1022,272.79,260,2
4/5/2017,10:00:00,scattered clouds,74,1022,272.14,270,3
4/5/2017,11:00:00,sky is clear,68,1022,271.98,270,2
4/5/2017,12:00:00,sky is clear,68,1022,270.96,270,2
4/5/2017,1:00:00,sky is clear,74,1022,270.99,230,1
4/5/2017,2:00:00,few clouds,79,1023,272.16,220,3
4/5/2017,3:00:00,sky is clear,74,1022,274.66,230,3
4/5/2017,4:00:00,sky is clear,38,1022,277.11,100,1
4/5/2017,5:00:00,few clouds,44,1022,278.83,230,2
4/5/2017,6:00:00,sky is clear,48,1020,280.8,350,2
4/5/2017,7:00:00,few clouds,24,1021,281.82,151,0
4/5/2017,8:00:00,few clouds,28,1020,283.32,0,2
4/5/2017,9:00:00,haze,26,1019,283.99,0,2
4/5/2017,10:00:00,haze,25,1019,285.16,280,4
4/5/2017,11:00:00,few clouds,25,1019,285.66,320,4
4/6/2017,12:00:00,haze,27,1019,285.49,310,2
4/6/2017,1:00:00,haze,34,1019,284.16,200,3
4/6/2017,2:00:00,scattered clouds,45,1019,281.32,210,3
4/6/2017,3:00:00,scattered clouds,56,1020,279.66,180,3
4/6/2017,4:00:00,haze,60,1021,279,130,3
4/6/2017,5:00:00,scattered clouds,64,1021,279.19,160,2
4/6/2017,6:00:00,haze,52,1021,277.98,254,1
4/6/2017,7:00:00,sky is clear,56,1021,277.15,254,1
4/6/2017,8:00:00,haze,45,1021,276.81,251,2
4/6/2017,9:00:00,haze,52,1021,276.64,350,5
4/6/2017,10:00:00,haze,60,1021,276.15,251,2
4/6/2017,11:00:00,sky is clear,64,1022,274.98,244,2
4/6/2017,12:00:00,haze,64,1022,274.79,240,1
4/6/2017,1:00:00,haze,69,1023,274.96,180,3
4/6/2017,2:00:00,haze,52,1023,279.11,228,2
4/6/2017,3:00:00,haze,43,1023,282.85,228,2
4/6/2017,4:00:00,haze,37,1024,284.49,120,3
4/6/2017,5:00:00,sky is clear,35,1023,286.13,130,1
4/6/2017,6:00:00,sky is clear,34,1022,286.14597,130,1
4/6/2017,7:00:00,sky is clear,30,1022,287.61,190,2
4/6/2017,8:00:00,sky is clear,25,1020,290.31,170,3
4/6/2017,9:00:00,scattered clouds,26,1020,290.66,140,5
4/6/2017,10:00:00,few clouds,25,1020,291.49,150,5
4/6/2017,11:00:00,scattered clouds,27,1019,292.01,150,7
4/7/2017,12:00:00,scattered clouds,29,1019,291.49,160,7
4/7/2017,1:00:00,scattered clouds,30,1019,289.77,150,9
4/7/2017,2:00:00,few clouds,37,1019,286.76,160,7
4/7/2017,3:00:00,few clouds,32,1018,284.49,180,3
4/7/2017,4:00:00,few clouds,39,1019,283.34,180,7
4/7/2017,5:00:00,few clouds,39,1019,280.71,180,6
4/7/2017,6:00:00,sky is clear,66,1017,281.99,210,2
4/7/2017,7:00:00,sky is clear,66,1017,281.65,210,2
4/7/2017,8:00:00,sky is clear,52,1017,281.15,217,2
4/7/2017,9:00:00,sky is clear,52,1016,280.82,230,2
4/7/2017,10:00:00,sky is clear,52,1016,280.82,260,4
4/7/2017,11:00:00,sky is clear,49,1016,281.32,240,2
4/7/2017,12:00:00,sky is clear,69,1014,281.05,240,2
4/7/2017,1:00:00,sky is clear,64,1014,281.3026999,240,2
4/7/2017,2:00:00,broken clouds,32,1016,283.15,240,4
4/7/2017,3:00:00,scattered clouds,28,1015,286.15,210,7
4/7/2017,4:00:00,scattered clouds,20,1015,290.24,200,5
4/7/2017,5:00:00,scattered clouds,15,1015,293.83,200,4
4/7/2017,6:00:00,broken clouds,15,1014,295.66,250,3
4/7/2017,7:00:00,broken clouds,14,1013,296.49,280,3
4/7/2017,8:00:00,broken clouds,16,1012,296.73,240,3
4/7/2017,9:00:00,broken clouds,13,1011,297.01,60,2
4/7/2017,10:00:00,overcast clouds,15,1011,296.82,0,1
4/7/2017,11:00:00,broken clouds,15,1010,296.65,360,3
4/8/2017,12:00:00,broken clouds,20,1010,296.32,270,6
4/8/2017,1:00:00,sky is clear,19,1010,295.99,270,8
4/8/2017,2:00:00,overcast clouds,20,1011,292.56,290,2
4/8/2017,3:00:00,broken clouds,23,1012,291.32,250,4
4/8/2017,4:00:00,broken clouds,25,1012,290.34,230,7
4/8/2017,5:00:00,sky is clear,27,1010,290.51,250,3
4/8/2017,6:00:00,broken clouds,26,1011,289,240,6
4/8/2017,7:00:00,sky is clear,38,1009,288.32,260,2
4/8/2017,8:00:00,sky is clear,38,1009,288.83,248,5
4/8/2017,9:00:00,sky is clear,43,1008,288,220,2
4/8/2017,10:00:00,sky is clear,46,1008,288.17,250,2
4/8/2017,11:00:00,sky is clear,43,1008,288.67,200,2
4/8/2017,12:00:00,sky is clear,40,1008,287.5,249,4
4/8/2017,1:00:00,broken clouds,37,1009,285.83,180,4
4/8/2017,2:00:00,broken clouds,28,1009,285.82,160,3
4/8/2017,3:00:00,broken clouds,30,1009,288.49,190,4
4/8/2017,4:00:00,broken clouds,20,1009,292.15,200,6
4/8/2017,5:00:00,broken clouds,18,1008,294.31,180,6
4/8/2017,6:00:00,broken clouds,14,1007,296.49,0,2
4/8/2017,7:00:00,broken clouds,17,1006,296.66,90,4
4/8/2017,8:00:00,broken clouds,13,1005,296.99,60,5
4/8/2017,9:00:00,broken clouds,17,1004,297.16,300,4
4/8/2017,10:00:00,broken clouds,14,1004,296.99,280,5
4/8/2017,11:00:00,broken clouds,12,1004,296.81,220,11
4/9/2017,12:00:00,broken clouds,11,1004,295.99,220,8
4/9/2017,1:00:00,scattered clouds,15,1005,294.49,240,8
4/9/2017,2:00:00,few clouds,21,1005,291.32,220,4
4/9/2017,3:00:00,few clouds,21,1005,288.49,230,6
4/9/2017,4:00:00,few clouds,30,1006,287.83,230,4
4/9/2017,5:00:00,scattered clouds,34,1005,282.91,190,4
4/9/2017,6:00:00,sky is clear,27,1004,283.32,90,5
4/9/2017,7:00:00,sky is clear,27,1005,282.47,350,2
4/9/2017,8:00:00,scattered clouds,30,1006,283.32,350,5
4/9/2017,9:00:00,sky is clear,30,1005,282.2,226,5
4/9/2017,10:00:00,sky is clear,30,1004,281.52,226,5
4/9/2017,11:00:00,sky is clear,33,1004,280.47,236,4
4/9/2017,12:00:00,sky is clear,33,1004,279.32,236,4
4/9/2017,1:00:00,few clouds,70,1005,279.14,170,5
4/9/2017,2:00:00,few clouds,61,1005,281.99,150,5
4/9/2017,3:00:00,few clouds,30,1004,285.65,190,3
4/9/2017,4:00:00,few clouds,17,1005,285.96,260,5
4/9/2017,5:00:00,proximity thunderstorm,30,1005,286.15,360,9
4/9/2017,6:00:00,scattered clouds,26,1006,286.66,360,5
4/9/2017,7:00:00,scattered clouds,24,1006,286.84,0,1
4/9/2017,8:00:00,scattered clouds,14,1006,286.16,230,3
4/9/2017,9:00:00,few clouds,12,1006,286.32,270,7
4/9/2017,10:00:00,sky is clear,15,1010,286.49,260,9
4/9/2017,11:00:00,few clouds,27,1009,284.33,330,10
4/10/2017,12:00:00,scattered clouds,24,1013,283.83,260,10
4/10/2017,1:00:00,few clouds,28,1012,281.83,320,11
4/10/2017,2:00:00,few clouds,33,1013,280.16,320,8
4/10/2017,3:00:00,few clouds,35,1014,279.65,300,8
4/10/2017,4:00:00,few clouds,38,1015,279.32,310,4
4/10/2017,5:00:00,few clouds,32,1015,278.96,320,6
4/10/2017,6:00:00,sky is clear,27,1016,277.47,270,5
4/10/2017,7:00:00,sky is clear,23,1016,277.3,280,7
4/10/2017,8:00:00,sky is clear,25,1016,277.13,290,15
4/10/2017,9:00:00,sky is clear,29,1017,276.48,270,9
4/10/2017,10:00:00,sky is clear,21,1017,275.63,270,13
4/10/2017,11:00:00,sky is clear,25,1017,274.49,280,7
4/10/2017,12:00:00,sky is clear,37,1018,273.32,50,4
4/10/2017,1:00:00,sky is clear,42,1020,272.66,140,4
4/10/2017,2:00:00,haze,40,1021,275.32,120,5
4/10/2017,3:00:00,haze,34,1022,277.32,120,4
4/10/2017,4:00:00,haze,30,1022,279.33,90,5
4/10/2017,5:00:00,few clouds,26,1022,281.15,100,4
4/10/2017,6:00:00,sky is clear,23,1021,283.15,0,3
4/10/2017,7:00:00,haze,21,1020,284.56,80,4
4/10/2017,8:00:00,haze,17,1019,286.58,80,6
4/10/2017,9:00:00,few clouds,15,1018,287.29,70,6
4/10/2017,10:00:00,haze,14,1018,287.86,140,4
4/10/2017,11:00:00,scattered clouds,15,1018,287.3,130,6
4/11/2017,12:00:00,scattered clouds,14,1018,287.43,130,6
4/11/2017,1:00:00,haze,16,1018,285.72,150,5
4/11/2017,2:00:00,broken clouds,18,1019,283,160,5
4/11/2017,3:00:00,broken clouds,24,1020,280.15,140,3
4/11/2017,4:00:00,scattered clouds,28,1021,279.16,340,5
4/11/2017,5:00:00,haze,33,1021,278.68,180,2
4/11/2017,6:00:00,haze,35,1021,278.29,330,4
4/11/2017,7:00:00,haze,47,1021,275.86,280,3
4/11/2017,8:00:00,haze,44,1020,275.43,270,3
4/11/2017,9:00:00,sky is clear,38,1021,275.01,257,1
4/11/2017,10:00:00,sky is clear,44,1020,275.16,310,2
4/11/2017,11:00:00,sky is clear,44,1020,273.72,20,1
4/11/2017,12:00:00,sky is clear,55,1021,272.86,330,3
4/11/2017,1:00:00,few clouds,47,1022,273.58,239,1
4/11/2017,2:00:00,few clouds,55,1023,276.87,120,2
4/11/2017,3:00:00,few clouds,30,1023,281.02,140,2
4/11/2017,4:00:00,few clouds,22,1023,284.73,100,1
4/11/2017,5:00:00,few clouds,11,1022,287.87,110,3
4/11/2017,6:00:00,broken clouds,13,1021,289.73,110,7
4/11/2017,7:00:00,haze,10,1020,291.3,120,7
4/11/2017,8:00:00,broken clouds,9,1019,292.44,120,5
4/11/2017,9:00:00,broken clouds,6,1018,292.87,140,4
4/11/2017,10:00:00,broken clouds,9,1017,293.43,160,10
4/11/2017,11:00:00,sky is clear,7,1016,293.44,80,4
4/12/2017,12:00:00,sky is clear,8,1016,292.59,20,3
4/12/2017,1:00:00,sky is clear,13,1016,291.17,310,4
4/12/2017,2:00:00,sky is clear,16,1016,289.32,330,5
4/12/2017,3:00:00,overcast clouds,24,1018,286.88,190,3
4/12/2017,4:00:00,broken clouds,22,1018,285.18,270,3
4/12/2017,5:00:00,sky is clear,25,1017,284.57,229,2
4/12/2017,6:00:00,sky is clear,25,1017,283.45,300,2
4/12/2017,7:00:00,sky is clear,29,1017,281.02,229,2
4/12/2017,8:00:00,sky is clear,31,1016,279.59,130,1
4/12/2017,9:00:00,sky is clear,33,1016,277.52,120,1
4/12/2017,10:00:00,sky is clear,31,1016,279.01,10,2
4/12/2017,11:00:00,sky is clear,33,1016,278.01,340,2
4/12/2017,12:00:00,sky is clear,41,1017,277.15,260,2
4/12/2017,1:00:00,few clouds,48,1018,278.33,130,1
4/12/2017,2:00:00,scattered clouds,34,1019,281.3,60,1
4/12/2017,3:00:00,scattered clouds,26,1019,285.3,269,2
4/12/2017,4:00:00,scattered clouds,17,1020,288.87,340,3
4/12/2017,5:00:00,scattered clouds,17,1020,291.01,10,4
4/12/2017,6:00:00,scattered clouds,15,1020,292.29,80,4
4/12/2017,7:00:00,few clouds,14,1020,293.43,110,4
4/12/2017,8:00:00,few clouds,14,1019,294.73,110,4
4/12/2017,9:00:00,few clouds,13,1019,295.28,140,4
4/12/2017,10:00:00,few clouds,14,1019,296.15,80,5
4/12/2017,11:00:00,few clouds,14,1019,296.15,100,6
4/13/2017,12:00:00,few clouds,14,1019,295.73,100,6
4/13/2017,1:00:00,few clouds,16,1019,293.88,110,5
4/13/2017,2:00:00,sky is clear,16,1018,292.44,100,4
4/13/2017,3:00:00,few clouds,24,1021,286.86,150,4
4/13/2017,4:00:00,sky is clear,32,1022,286.15,170,4
4/13/2017,5:00:00,few clouds,37,1022,285.55,170,4
4/13/2017,6:00:00,sky is clear,28,1023,283.86,130,1
4/13/2017,7:00:00,sky is clear,37,1023,282.7,340,4
4/13/2017,8:00:00,sky is clear,43,1026,280.4938109,268,3
4/13/2017,9:00:00,sky is clear,46,1026,279.7660828,282,3
4/13/2017,10:00:00,sky is clear,54,1032,276.7576667,181,2
4/13/2017,11:00:00,sky is clear,58,1032,275.8063333,183,2
4/13/2017,12:00:00,sky is clear,41,1030,281.636,216,2
4/13/2017,1:00:00,sky is clear,52,1031,278.4243333,209,1
4/13/2017,2:00:00,sky is clear,41,1030,281.9936667,231,1
4/13/2017,3:00:00,sky is clear,41,1020,285.01,360,1
4/13/2017,4:00:00,sky is clear,34,1019,287.3,254,1
4/13/2017,5:00:00,few clouds,21,1018,290.15,160,7
4/13/2017,6:00:00,few clouds,18,1017,292.59,180,8
4/13/2017,7:00:00,few clouds,16,1016,295.01,180,8
4/13/2017,8:00:00,few clouds,16,1015,296.3,150,7
4/13/2017,9:00:00,few clouds,15,1013,297.65,140,2
4/13/2017,10:00:00,few clouds,16,1013,298.44,150,9
4/13/2017,11:00:00,few clouds,17,1012,298.03,150,10
4/14/2017,12:00:00,broken clouds,18,1011,297.01,160,12
4/14/2017,1:00:00,sky is clear,16,1009,296.58,130,8
4/14/2017,2:00:00,broken clouds,27,1011,293.49,170,11
4/14/2017,3:00:00,scattered clouds,33,1012,291.29,160,8
4/14/2017,4:00:00,sky is clear,24,1009,290.87,160,7
4/14/2017,5:00:00,sky is clear,33,1009,289.3,160,8
4/14/2017,6:00:00,sky is clear,51,1010,286.99,160,5
4/14/2017,7:00:00,sky is clear,53,1010,285.02,300,4
4/14/2017,8:00:00,sky is clear,71,1009,284.01,350,5
4/14/2017,9:00:00,sky is clear,76,1009,282.44,340,5
4/14/2017,10:00:00,sky is clear,87,1009,281.44,340,5
4/14/2017,11:00:00,sky is clear,93,1009,280.01,280,2
4/14/2017,12:00:00,mist,93,1009,279.44,270,1
4/14/2017,1:00:00,sky is clear,49,1009,280.16,0,2
4/14/2017,2:00:00,few clouds,22,1010,283.71,210,5
4/14/2017,3:00:00,sky is clear,76,1009,287.59,206,2
4/14/2017,4:00:00,few clouds,12,1009,291.31,220,5
4/14/2017,5:00:00,few clouds,9,1009,293.3,270,3
4/14/2017,6:00:00,sky is clear,26,1009,295.01,70,2
4/14/2017,7:00:00,few clouds,8,1008,296.28,290,3
4/14/2017,8:00:00,few clouds,7,1007,297.72,20,4
4/14/2017,9:00:00,few clouds,15,1007,298.44,60,6
4/14/2017,10:00:00,scattered clouds,14,1006,298.44,80,7
4/14/2017,11:00:00,broken clouds,16,1007,297.6,30,5
4/15/2017,12:00:00,broken clouds,16,1007,296.87,50,3
4/15/2017,1:00:00,scattered clouds,18,1007,295.76,330,5
4/15/2017,2:00:00,broken clouds,22,1008,292.15,260,3
4/15/2017,3:00:00,scattered clouds,24,1009,290.86,360,2
4/15/2017,4:00:00,few clouds,41,1011,288.75,360,2
4/15/2017,5:00:00,sky is clear,37,1010,287.01,257,4
4/15/2017,6:00:00,sky is clear,33,1012,284.99,350,1
4/15/2017,7:00:00,sky is clear,35,1013,284.45,257,4
4/15/2017,8:00:00,sky is clear,43,1013,283.45,340,5
4/15/2017,9:00:00,sky is clear,46,1014,282.01,20,1
4/15/2017,10:00:00,sky is clear,46,1014,280,255,2
4/15/2017,11:00:00,sky is clear,56,1015,279.87,250,2
4/15/2017,12:00:00,sky is clear,52,1015,278.58,268,1
4/15/2017,1:00:00,few clouds,65,1016,278.31,268,1
4/15/2017,2:00:00,few clouds,50,1016,282.43,170,2
4/15/2017,3:00:00,few clouds,40,1016,285.44,130,4
4/15/2017,4:00:00,few clouds,37,1016,287.3,120,4
4/15/2017,5:00:00,few clouds,33,1017,288.29,120,5
4/15/2017,6:00:00,few clouds,30,1016,290.01,92,4
4/15/2017,7:00:00,few clouds,29,1016,291.01,90,5
4/15/2017,8:00:00,few clouds,27,1016,291.87,110,5
4/15/2017,9:00:00,broken clouds,27,1016,292.72,70,6
4/15/2017,10:00:00,scattered clouds,27,1016,292.58,120,4
4/15/2017,11:00:00,broken clouds,31,1016,292.72,140,4
4/16/2017,12:00:00,scattered clouds,27,1016,292.44,80,5
4/16/2017,1:00:00,scattered clouds,27,1016,291.3,90,5
4/16/2017,2:00:00,scattered clouds,30,1017,288.3,100,6
4/16/2017,3:00:00,few clouds,32,1018,286.72,110,5
4/16/2017,4:00:00,few clouds,34,1019,286.15,140,5
4/16/2017,5:00:00,broken clouds,34,1020,284.36,10,1
4/16/2017,6:00:00,scattered clouds,25,1021,282.57,62,1
4/16/2017,7:00:00,broken clouds,34,1021,281.43,62,1
4/16/2017,8:00:00,sky is clear,34,1020,280.86,190,2
4/16/2017,9:00:00,sky is clear,39,1020,279.72,356,0
4/16/2017,10:00:00,sky is clear,36,1020,277.43,280,1
4/16/2017,11:00:00,sky is clear,41,1020,277.14,230,1
4/16/2017,12:00:00,sky is clear,44,1020,277,270,3
4/16/2017,1:00:00,scattered clouds,55,1021,276.86,150,5
4/16/2017,2:00:00,scattered clouds,45,1021,280.65,170,6
4/16/2017,3:00:00,few clouds,32,1021,284.73,170,8
4/16/2017,4:00:00,few clouds,30,1021,287.02,180,5
4/16/2017,5:00:00,few clouds,26,1020,289.3,170,3
4/16/2017,6:00:00,few clouds,25,1020,290.44,0,1
4/16/2017,7:00:00,scattered clouds,20,1019,292.16,0,2
4/16/2017,8:00:00,broken clouds,22,1018,292.87,120,4
4/16/2017,9:00:00,broken clouds,15,1018,294.15,129,2
4/16/2017,10:00:00,broken clouds,21,1017,295.01,110,4
4/16/2017,11:00:00,broken clouds,22,1017,294.87,120,4
4/17/2017,12:00:00,broken clouds,31,1017,294.02,170,7
4/17/2017,1:00:00,broken clouds,17,1018,291.87,360,3
4/17/2017,2:00:00,broken clouds,36,1018,290.01,170,4
4/17/2017,3:00:00,broken clouds,26,1018,289.46,173,2
4/17/2017,4:00:00,few clouds,54,1019,287.15,140,3
4/17/2017,5:00:00,sky is clear,30,1019,286.65,350,4
4/17/2017,6:00:00,sky is clear,30,1020,284.99,320,5
4/17/2017,7:00:00,sky is clear,23,1020,283.85,320,6
4/17/2017,8:00:00,sky is clear,27,1020,282.29,310,5
4/17/2017,9:00:00,sky is clear,29,1020,281.86,10,3
4/17/2017,10:00:00,sky is clear,39,1020,280.15,360,5
4/17/2017,11:00:00,sky is clear,52,1020,279,340,3
4/17/2017,12:00:00,fog,80,1020,278.72,260,6
4/17/2017,1:00:00,fog,52,1020,278,190,2
4/17/2017,2:00:00,few clouds,39,1020,281.15,203,2
4/17/2017,3:00:00,scattered clouds,57,1019,284.16,140,1
4/17/2017,4:00:00,scattered clouds,38,1018,287.01,200,4
4/17/2017,5:00:00,broken clouds,32,1017,290.3,210,4
4/17/2017,6:00:00,broken clouds,18,1016,292.58,220,3
4/17/2017,7:00:00,broken clouds,15,1015,294.44,160,2
4/17/2017,8:00:00,broken clouds,11,1014,295.86,190,5
4/17/2017,9:00:00,broken clouds,11,1013,296.87,210,7
4/17/2017,10:00:00,broken clouds,11,1013,297.15,290,5
4/17/2017,11:00:00,broken clouds,13,1013,297.44,300,2
4/18/2017,12:00:00,broken clouds,12,1012,297.01,240,3
4/18/2017,1:00:00,broken clouds,11,1012,296.44,260,5
4/18/2017,2:00:00,broken clouds,20,1013,293.87,200,4
4/18/2017,3:00:00,broken clouds,29,1014,291.58,230,3
4/18/2017,4:00:00,broken clouds,18,1014,290.06,260,4
4/18/2017,5:00:00,sky is clear,26,1013,288.59,150,4
4/18/2017,6:00:00,sky is clear,30,1015,286.44,270,5
4/18/2017,7:00:00,sky is clear,26,1015,285.73,230,3
4/18/2017,8:00:00,sky is clear,28,1016,285.44,50,5
4/18/2017,9:00:00,sky is clear,36,1016,284.29,30,2
4/18/2017,10:00:00,sky is clear,36,1017,282.86,252,2
4/18/2017,11:00:00,sky is clear,52,1017,281.58,210,1
4/18/2017,12:00:00,sky is clear,52,1018,281.58,110,2
4/18/2017,1:00:00,scattered clouds,56,1018,280.15,170,3
4/18/2017,2:00:00,scattered clouds,29,1019,283.58,140,3
4/18/2017,3:00:00,broken clouds,40,1018,285.41,150,3
4/18/2017,4:00:00,broken clouds,37,1018,287.15,120,3
4/18/2017,5:00:00,broken clouds,31,1018,289,120,5
4/18/2017,6:00:00,broken clouds,27,1017,291.15,120,4
4/18/2017,7:00:00,broken clouds,19,1015,292.86,140,6
4/18/2017,8:00:00,broken clouds,20,1014,295.44,150,10
4/18/2017,9:00:00,broken clouds,20,1013,296.72,150,10
4/18/2017,10:00:00,scattered clouds,19,1012,297.87,150,9
4/18/2017,11:00:00,sky is clear,13,1011,297.74,60,3
4/19/2017,12:00:00,scattered clouds,21,1011,296.45,170,11
4/19/2017,1:00:00,broken clouds,22,1011,294.62,170,9
4/19/2017,2:00:00,broken clouds,21,1011,291.98,190,5
4/19/2017,3:00:00,few clouds,27,1012,289.98,210,6
4/19/2017,4:00:00,few clouds,21,1012,288.65,180,4
4/19/2017,5:00:00,few clouds,33,1012,288.62,210,6
4/19/2017,6:00:00,sky is clear,41,1012,286,320,3
4/19/2017,7:00:00,sky is clear,50,1011,285.01,330,3
4/19/2017,8:00:00,sky is clear,57,1011,283.3,238,3
4/19/2017,9:00:00,sky is clear,57,1010,283.3,360,2
4/19/2017,10:00:00,sky is clear,70,1010,282.01,30,1
4/19/2017,11:00:00,sky is clear,70,1011,281.71,350,2
4/19/2017,12:00:00,sky is clear,87,1011,282.42,350,5
4/19/2017,1:00:00,fog,93,1012,283,340,6
4/19/2017,2:00:00,fog,93,1013,284.29,261,4
4/19/2017,3:00:00,scattered clouds,71,1013,287.15,10,4
4/19/2017,4:00:00,scattered clouds,48,1014,290.29,10,3
4/19/2017,5:00:00,few clouds,39,1014,292.15,20,5
4/19/2017,6:00:00,few clouds,30,1014,292.58,0,2
4/19/2017,7:00:00,broken clouds,29,1014,293.33,60,3
4/19/2017,8:00:00,broken clouds,22,1014,294.44,20,4
4/19/2017,9:00:00,broken clouds,22,1015,294.3,60,3
4/19/2017,10:00:00,broken clouds,20,1015,294.16,40,5
4/19/2017,11:00:00,scattered clouds,19,1015,293.83,360,4
4/20/2017,12:00:00,broken clouds,36,1017,291.29,60,13
4/20/2017,1:00:00,broken clouds,19,1018,288.72,60,9
4/20/2017,2:00:00,scattered clouds,50,1020,286.87,70,6
4/20/2017,3:00:00,few clouds,53,1021,284.86,90,1
4/20/2017,4:00:00,few clouds,61,1022,283.72,210,1
4/20/2017,5:00:00,broken clouds,53,1023,283.83,150,2
4/20/2017,6:00:00,overcast clouds,43,1024,283.15,80,4
4/20/2017,7:00:00,overcast clouds,43,1024,282.15,40,3
4/20/2017,8:00:00,overcast clouds,53,1024,280.58,10,1
4/20/2017,9:00:00,sky is clear,53,1024,278.58,360,3
4/20/2017,10:00:00,sky is clear,53,1024,277.15,60,2
4/20/2017,11:00:00,haze,60,1025,276.43,323,2
4/20/2017,12:00:00,sky is clear,60,1025,276.29,323,2
4/20/2017,1:00:00,broken clouds,80,1024,277.58,150,5
4/20/2017,2:00:00,broken clouds,70,1024,279.86,160,6
4/20/2017,3:00:00,broken clouds,57,1023,283.29,160,6
4/20/2017,4:00:00,broken clouds,46,1023,285.15,150,6
4/20/2017,5:00:00,broken clouds,43,1022,286.87,140,7
4/20/2017,6:00:00,haze,38,1021,288.58,160,7
4/20/2017,7:00:00,broken clouds,38,1019,289.86,140,9
4/20/2017,8:00:00,broken clouds,42,1017,290.15,150,10
4/20/2017,9:00:00,haze,35,1017,287.92,160,8
4/20/2017,10:00:00,light rain,62,1018,285.17,220,9
4/20/2017,11:00:00,light rain,57,1018,285.17,220,11
4/21/2017,12:00:00,light rain,75,1018,284,190,6
4/21/2017,1:00:00,proximity thunderstorm,75,1018,281.73,170,6
4/21/2017,2:00:00,light intensity drizzle,81,1018,281.15,140,2
4/21/2017,3:00:00,broken clouds,81,1018,280.65,150,5
4/21/2017,4:00:00,light rain,81,1018,280.49,160,3
4/21/2017,5:00:00,light intensity drizzle,75,1017,280.82,150,3
4/21/2017,6:00:00,mist,81,1017,280.3,173,3
4/21/2017,7:00:00,overcast clouds,81,1016,279.87,100,3
4/21/2017,8:00:00,drizzle,81,1015,279.72,170,6
4/21/2017,9:00:00,moderate rain,87,1014,279.87,140,5
