Hourly Averages Time Range: 01/01/2018 00:00 to 08/01/2018 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Initial Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Time,RANDWICK WDR 1h average [°],RANDWICK TEMP 1h average [°C],RANDWICK WSP 1h average [m/s],RANDWICK SO2 1h average [pphm],RANDWICK NO 1h average [pphm],RANDWICK NO2 1h average [pphm],RANDWICK OZONE 1h average [pphm],RANDWICK HUMID 1h average [%],RANDWICK SD1 1h average [°],ROZELLE WDR 1h average [°],ROZELLE TEMP 1h average [°C],ROZELLE WSP 1h average [m/s],ROZELLE SO2 1h average [pphm],ROZELLE NO 1h average [pphm],ROZELLE NO2 1h average [pphm],ROZELLE OZONE 1h average [pphm],ROZELLE HUMID 1h average [%],ROZELLE SOLAR 1h average [W/m²],ROZELLE SD1 1h average [°],ROZELLE RAIN 1h average [mm/m²],LINDFIELD WDR 1h average [°],LINDFIELD TEMP 1h average [°C],LINDFIELD WSP 1h average [m/s],LINDFIELD SO2 1h average [pphm],LINDFIELD NO 1h average [pphm],LINDFIELD NO2 1h average [pphm],LINDFIELD OZONE 1h average [pphm],LINDFIELD HUMID 1h average [%],LINDFIELD SOLAR 1h average [W/m²],LINDFIELD SD1 1h average [°],LIVERPOOL WDR 1h average [°],LIVERPOOL TEMP 1h average [°C],LIVERPOOL WSP 1h average [m/s],LIVERPOOL SO2 1h average [pphm],LIVERPOOL NO 1h average [pphm],LIVERPOOL NO2 1h average [pphm],LIVERPOOL OZONE 1h average [pphm],LIVERPOOL HUMID 1h average [%],LIVERPOOL SOLAR 1h average [W/m²],LIVERPOOL SD1 1h average [°],BRINGELLY WDR 1h average [°],BRINGELLY TEMP 1h average [°C],BRINGELLY WSP 1h average [m/s],BRINGELLY SO2 1h average [pphm],BRINGELLY NO 1h average [pphm],BRINGELLY NO2 1h average [pphm],BRINGELLY OZONE 1h average [pphm],BRINGELLY HUMID 1h average [%],BRINGELLY SOLAR 1h average [W/m²],BRINGELLY SD1 1h average [°],CHULLORA WDR 1h average [°],CHULLORA TEMP 1h average [°C],CHULLORA WSP 1h average [m/s],CHULLORA SO2 1h average [pphm],CHULLORA NO 1h average [pphm],CHULLORA NO2 1h average [pphm],CHULLORA OZONE 1h average [pphm],CHULLORA HUMID 1h average [%],CHULLORA SOLAR 1h average [W/m²],CHULLORA SD1 1h average [°],EARLWOOD WDR 1h average [°],EARLWOOD TEMP 1h average [°C],EARLWOOD WSP 1h average [m/s],EARLWOOD NO 1h average [pphm],EARLWOOD NO2 1h average [pphm],EARLWOOD OZONE 1h average [pphm],EARLWOOD HUMID 1h average [%],EARLWOOD SD1 1h average [°],Wyong WDR 1h average [°],Wyong TEMP 1h average [°C],Wyong WSP 1h average [m/s],Wyong SO2 1h average [pphm],Wyong NO 1h average [pphm],Wyong NO2 1h average [pphm],Wyong OZONE 1h average [pphm],Wyong HUMID 1h average [%],Wyong SD1 1h average [°],Wyong RAIN 1h average [mm/m²],WALLSEND WDR 1h average [°],WALLSEND TEMP 1h average [°C],WALLSEND WSP 1h average [m/s],WALLSEND SO2 1h average [pphm],WALLSEND NO 1h average [pphm],WALLSEND NO2 1h average [pphm],WALLSEND OZONE 1h average [pphm],WALLSEND HUMID 1h average [%],WALLSEND SOLAR 1h average [W/m²],WALLSEND SD1 1h average [°],CARRINGTON WDR 1h average [°],CARRINGTON TEMP 1h average [°C],CARRINGTON WSP 1h average [m/s],CARRINGTON SO2 1h average [pphm],CARRINGTON NO 1h average [pphm],CARRINGTON NO2 1h average [pphm],CARRINGTON HUMID 1h average [%],CARRINGTON SD1 1h average [°],CARRINGTON RAIN 1h average [mm/m²],STOCKTON WDR 1h average [°],STOCKTON TEMP 1h average [°C],STOCKTON WSP 1h average [m/s],STOCKTON SO2 1h average [pphm],STOCKTON NO 1h average [pphm],STOCKTON NO2 1h average [pphm],STOCKTON HUMID 1h average [%],STOCKTON SD1 1h average [°],NEWCASTLE WDR 1h average [°],NEWCASTLE TEMP 1h average [°C],NEWCASTLE WSP 1h average [m/s],NEWCASTLE SO2 1h average [pphm],NEWCASTLE NO 1h average [pphm],NEWCASTLE NO2 1h average [pphm],NEWCASTLE OZONE 1h average [pphm],NEWCASTLE HUMID 1h average [%],NEWCASTLE SOLAR 1h average [W/m²],NEWCASTLE SD1 1h average [°],MAYFIELD WDR 1h average [°],MAYFIELD TEMP 1h average [°C],MAYFIELD WSP 1h average [m/s],MAYFIELD SO2 1h average [pphm],MAYFIELD NO 1h average [pphm],MAYFIELD NO2 1h average [pphm],MAYFIELD OZONE 1h average [pphm],MAYFIELD HUMID 1h average [%],MAYFIELD SOLAR 1h average [W/m²],MAYFIELD SD1 1h average [°],BERESFIELD WDR 1h average [°],BERESFIELD TEMP 1h average [°C],BERESFIELD WSP 1h average [m/s],BERESFIELD SO2 1h average [pphm],BERESFIELD NO 1h average [pphm],BERESFIELD NO2 1h average [pphm],BERESFIELD OZONE 1h average [pphm],BERESFIELD HUMID 1h average [%],BERESFIELD SOLAR 1h average [W/m²],BERESFIELD SD1 1h average [°],TAMWORTH WDR 1h average [°],TAMWORTH TEMP 1h average [°C],TAMWORTH WSP 1h average [m/s],TAMWORTH HUMID 1h average [%],TAMWORTH SD1 1h average [°],WOLLONGONG WDR 1h average [°],WOLLONGONG TEMP 1h average [°C],WOLLONGONG WSP 1h average [m/s],WOLLONGONG SO2 1h average [pphm],WOLLONGONG NO 1h average [pphm],WOLLONGONG NO2 1h average [pphm],WOLLONGONG OZONE 1h average [pphm],WOLLONGONG HUMID 1h average [%],WOLLONGONG SOLAR 1h average [W/m²],WOLLONGONG SD1 1h average [°],WOLLONGONG RAIN 1h average [mm/m²],KEMBLA GRANGE WDR 1h average [°],KEMBLA GRANGE TEMP 1h average [°C],KEMBLA GRANGE WSP 1h average [m/s],KEMBLA GRANGE SO2 1h average [pphm],KEMBLA GRANGE NO 1h average [pphm],KEMBLA GRANGE NO2 1h average [pphm],KEMBLA GRANGE OZONE 1h average [pphm],KEMBLA GRANGE HUMID 1h average [%],KEMBLA GRANGE SOLAR 1h average [W/m²],KEMBLA GRANGE SD1 1h average [°],RICHMOND WDR 1h average [°],RICHMOND TEMP 1h average [°C],RICHMOND WSP 1h average [m/s],RICHMOND SO2 1h average [pphm],RICHMOND NO 1h average [pphm],RICHMOND NO2 1h average [pphm],RICHMOND OZONE 1h average [pphm],RICHMOND HUMID 1h average [%],RICHMOND SOLAR 1h average [W/m²],RICHMOND SD1 1h average [°],RICHMOND RAIN 1h average [mm/m²],BARGO WDR 1h average [°],BARGO TEMP 1h average [°C],BARGO WSP 1h average [m/s],BARGO SO2 1h average [pphm],BARGO NO 1h average [pphm],BARGO NO2 1h average [pphm],BARGO OZONE 1h average [pphm],BARGO HUMID 1h average [%],BARGO SD1 1h average [°],ALBURY WDR 1h average [°],ALBURY TEMP 1h average [°C],ALBURY WSP 1h average [m/s],ALBURY HUMID 1h average [%],ALBURY SD1 1h average [°],WAGGA WAGGA WDR 1h average [°],WAGGA WAGGA TEMP 1h average [°C],WAGGA WAGGA WSP 1h average [m/s],WAGGA WAGGA HUMID 1h average [%],WAGGA WAGGA SD1 1h average [°],ST MARYS WDR 1h average [°],ST MARYS TEMP 1h average [°C],ST MARYS WSP 1h average [m/s],ST MARYS SO2 1h average [pphm],ST MARYS NO 1h average [pphm],ST MARYS NO2 1h average [pphm],ST MARYS OZONE 1h average [pphm],ST MARYS HUMID 1h average [%],ST MARYS SOLAR 1h average [W/m²],ST MARYS SD1 1h average [°],VINEYARD WDR 1h average [°],VINEYARD TEMP 1h average [°C],VINEYARD WSP 1h average [m/s],VINEYARD SO2 1h average [pphm],VINEYARD NO 1h average [pphm],VINEYARD NO2 1h average [pphm],VINEYARD OZONE 1h average [pphm],VINEYARD HUMID 1h average [%],VINEYARD SOLAR 1h average [W/m²],VINEYARD SD1 1h average [°],BATHURST WDR 1h average [°],BATHURST TEMP 1h average [°C],BATHURST WSP 1h average [m/s],BATHURST OZONE 1h average [pphm],BATHURST HUMID 1h average [%],BATHURST SD1 1h average [°],PARRAMATTA NORTH WDR 1h average [°],PARRAMATTA NORTH TEMP 1h average [°C],PARRAMATTA NORTH WSP 1h average [m/s],PARRAMATTA NORTH SO2 1h average [pphm],PARRAMATTA NORTH NO 1h average [pphm],PARRAMATTA NORTH NO2 1h average [pphm],PARRAMATTA NORTH OZONE 1h average [pphm],PARRAMATTA NORTH HUMID 1h average [%],PARRAMATTA NORTH SOLAR 1h average [W/m²],PARRAMATTA NORTH SD1 1h average [°],MACARTHUR WDR 1h average [°],MACARTHUR TEMP 1h average [°C],MACARTHUR WSP 1h average [m/s],MACARTHUR SO2 1h average [pphm],MACARTHUR NO 1h average [pphm],MACARTHUR NO2 1h average [pphm],MACARTHUR OZONE 1h average [pphm],MACARTHUR HUMID 1h average [%],MACARTHUR SD1 1h average [°],OAKDALE WDR 1h average [°],OAKDALE TEMP 1h average [°C],OAKDALE WSP 1h average [m/s],OAKDALE SO2 1h average [pphm],OAKDALE NO 1h average [pphm],OAKDALE NO2 1h average [pphm],OAKDALE OZONE 1h average [pphm],OAKDALE HUMID 1h average [%],OAKDALE SOLAR 1h average [W/m²],OAKDALE SD1 1h average [°],OAKDALE RAIN 1h average [mm/m²],ALBION PARK STH WDR 1h average [°],ALBION PARK STH TEMP 1h average [°C],ALBION PARK STH WSP 1h average [m/s],ALBION PARK STH SO2 1h average [pphm],ALBION PARK STH NO 1h average [pphm],ALBION PARK STH NO2 1h average [pphm],ALBION PARK STH OZONE 1h average [pphm]
01/01/2018,11:00,150.5,25.6,5.1,0.1,0,0.1,4.1,62.8,15.9,171.5,27.7,4.5,0.2,0.1,0.4,4.3,55.4,990.8,22.92,,138.4,29.6,1.3,0.2,0.1,0.3,4.7,44.5,,57.54,127.7,30.3,3,0.1,0,0.3,4.4,41.7,,64.41,208,32.3,2.3,0,-0,0.1,3.6,24.4,948.3,42.02,146.3,28.6,3.2,0.2,0,0.3,4.4,51.8,978.9,34.87,149.9,27.1,1.6,0,0.3,3.9,57.8,42.21,112.2,25.8,4,0,-0.1,0.1,3.2,68.1,20.98,0,111.8,28.2,5,0.3,0.1,0.3,3.4,60.8,1089.4,16.89,130.5,25.9,3.9,0.3,0.2,0,66.1,18.38,,125.8,25.3,3.8,0.4,0.2,0.3,67.5,11.98,140.2,25.2,4.6,0.2,0.1,0,2.9,68.3,,12.6,127.8,27.1,5,0.5,0.2,0.3,,58.1,1059.2,15.14,121.7,30,1.5,1.2,0.2,0.5,3.2,55.3,,86.99,277.9,30.3,2.7,37.7,35.51,164.9,24.6,4.9,0.3,0.9,0.7,1.9,67.8,,21.27,0,134,24.5,7.7,,0,0.1,2.3,72.5,1014.4,9.75,179.1,31.1,1.1,0.1,-0,0.1,4.5,36.5,,69.23,0,225.8,28.1,2.8,0,-0,0.2,4.2,30.1,42,140.7,27.1,0.3,33.5,93.22,,,,,,208.9,29.9,2.3,,-0,0,4,40.5,,43.8,,,,,,,,,,,238.1,26.8,1.9,,26.7,42.87,139.9,30,2.4,0.1,0,0.3,4.7,44.4,,52.38,,,,,,,,,,216.3,28.7,1.3,,-0,0.1,3.4,27.9,1067.2,52.85,0,164.2,25.8,5.6,-0,-0,0.1,2.7
01/01/2018,12:00,156.3,24.7,6.1,0.1,0,-0,3.7,72.4,17.2,171.5,25.9,5.1,0.2,0,0.3,3.7,64.7,984.5,20.02,,159.8,27.5,2.1,0.2,0.1,0.2,4.2,51.6,,47.24,126,28.1,5.4,0.1,0,0.2,3.6,53.6,,21.44,118.3,30,4.8,0.1,-0,0.2,4.2,45.4,1070.8,35.69,149.3,27,4.2,0.1,-0,0.1,3.9,57.9,1102.4,25.44,150.2,26,1.9,-0,0.1,3.6,65.5,42.07,131.9,25.6,4.5,0.1,-0.1,0.1,3.9,68,24.82,0,122.2,28,5.1,0.2,0.1,0.3,3.4,59.1,1138,15.15,120.8,25.9,3.6,0.1,0.1,-0.1,64.1,21.13,,103.8,25,2.6,0.2,-0,0.2,69.4,23.86,140.9,25.2,4.7,0.1,0,-0.1,3,67,,14.48,118.9,27,4.8,0.1,0.1,0.1,,57.2,1049,14.62,121.2,29.7,3.6,0.5,0.3,0.6,3.4,56.9,,17.89,259.5,30.5,1.9,34.3,42.33,159.6,24.6,4.7,0.4,1.2,0.8,1.7,64.8,,23.07,0,141.4,24.5,7.3,,-0,0.1,2.5,67.8,1091,11.42,189.7,32.8,1.7,0,-0,0.1,4,26.2,,63.65,0,140,27.6,3.7,0,-0.1,0.1,3.7,45.6,36.22,235.8,28.6,1.3,27,58.74,,,,,,218.3,31.6,2,,-0,-0,4,27.3,,54.38,,,,,,,,,,,249.4,27.6,2.1,,23.3,48.38,136.4,27.9,4.7,0.1,0,0.3,4.3,54.8,,24.42,,,,,,,,,,220.2,29.5,0.6,,-0,0.1,3.5,22.6,1137.2,89.81,0,153.3,25.1,7,-0,-0,0,2.4
01/01/2018,13:00,164,24.3,6.6,0,0,-0.1,3.3,72.6,16.57,158.3,25.6,3.7,0.2,0,0.3,3.5,66.8,851.9,29.61,,147.8,27,1.6,0.1,0.1,0.2,3.9,56.8,,53.22,124.5,28.1,5.2,0,0,0.2,3.4,51.9,,23.51,118.1,28.9,5.5,0,-0,0.2,3.6,48.9,1066.2,20.33,142.5,26.9,3.5,0,-0,0.1,3.7,58.2,1110.6,30.58,152.2,25.8,1.9,-0,0.1,3.1,65.1,40.26,139.8,25.6,5,0,-0.1,0.1,3.5,67.6,19.56,0,144.9,28.1,5.1,0.1,0,0.1,3.9,56.4,1100.8,24.64,144.5,26.5,4.3,0,0,-0.1,61.2,17.27,,129,25.4,3.8,0.2,-0,0.1,65.4,12.63,143.3,25.6,4.1,0,-0,-0.1,3,65.8,,16.72,140.1,27.4,5.7,0,0,0,,53.9,1099.3,15.67,129.9,30.2,3.6,0.4,0.2,0.4,3.6,53.9,,19.47,268.4,31.7,2,31.6,49.83,168.9,25.4,4.3,0.8,1.1,0.9,1.8,60.1,,23.03,0,154.2,25.2,6.8,,0,0.1,2.6,63.6,1103.1,17.5,113.3,29.8,5.1,0.1,-0,0.2,5,48.2,,21.91,0,127,26,6.1,0,-0,0.1,2.9,55.3,18.24,250.5,29.6,1.2,26,68.14,,,,,,141.1,31.9,3.5,,-0,0,4.3,32.5,,40.15,,,,,,,,,,,229.8,28.4,2.1,,20.3,45.76,124.1,26.9,4.7,0,-0,0.2,3.9,58.9,,21.26,,,,,,,,,,90.8,28,2.9,,-0,0.2,4.5,48,939.4,31.86,0,152.5,25.5,6.1,-0,-0,0,2.3
01/01/2018,14:00,158.8,24.4,6,0,0,-0.1,2.9,73.6,18.14,159.6,25.4,4.3,0.1,0,0.2,3.2,67.7,1052.1,27.13,,136.1,27.3,1.5,0.1,0.1,0.1,3.6,55.8,,53.59,112.8,28.1,6,0,-0,0.2,3.4,52,,20.11,113.6,28.6,5.6,0,-0,0.1,3.6,49,1005.3,18.26,145.4,26.6,3.7,0.1,0,0.1,3.5,60.2,1047.3,29.05,144.6,25.5,2,-0,0.1,2.8,67.8,40.71,141.8,25.1,5.5,0.1,-0.1,0,3.3,73.4,16.81,0,154.1,28,5,0.1,-0,0.1,4,56.4,1019.9,19.23,141.6,25.6,4.4,0.1,0,-0.2,69.1,18.54,,133.8,25.3,4.5,0.2,-0.1,0.1,68.1,13.13,150.8,25.1,4.6,0,0,-0.1,3.1,71.8,,16.23,139,26.3,5.6,0,0,-0,,59.7,1030.4,15.91,143.7,30,3.9,0.1,0.1,0.2,4.2,50.1,,20.7,221.6,32.5,2.5,29.4,46.58,165.5,24.7,4.2,0.8,1,0.9,1.8,64.2,,23.04,0,134.2,24.8,6,,-0,0,2.8,66.4,1049.5,14.39,120.4,29.3,4.3,0.1,-0,0.2,4.7,49.6,,25.23,0,127,26.1,5.7,0,-0.1,0.1,2.8,50.5,19.65,257.6,30.4,1.6,22.6,54.14,,,,,,123,29.5,5,,-0,0.1,4.2,48.7,,20.89,,,,,,,,,,,250.7,29.1,2.2,,18.4,37.87,120.8,27,4.2,0,-0,0.2,3.7,59.9,,24.67,,,,,,,,,,97.6,27.3,2.8,,-0,0.2,4.3,48.6,923.4,35.4,0,147.9,25.6,7.1,-0,-0,0,2.6
01/01/2018,15:00,160.4,23.9,6,0,0,-0.1,2.8,75.6,18.35,152,24.9,3.2,0.1,0,0.2,3,69.3,576.7,29.9,,134.9,26.9,1.3,0.1,0.1,0.1,3.3,58,,54.88,130.2,28,4,0,0,0.2,3.2,52.6,,23.58,112.1,28.5,4.8,0,-0,0.1,3.6,48.9,869.1,22.45,149.1,26.7,3.2,0,0,0.1,3.3,60.2,918.8,36.1,153.7,25.3,1.8,0,0.1,2.7,68.4,41.17,152.5,25,5.5,0,-0.1,0,3,75.6,17.21,0,149.1,26.3,5.6,0.1,-0,0,3.3,67.5,883.9,14.81,145.1,25.1,4.4,0,0.1,-0.2,74.6,17.75,,146.3,24.8,4.5,0.2,-0.1,0.1,72.9,13.24,151.3,24.6,4.2,0.1,0,-0.1,3,76.7,,15.23,142.5,25.7,5.5,0.1,0,-0,,66.2,899.5,16.92,144,28.5,3.6,0.1,0.2,0.3,3.1,58.1,,20.89,240.5,33.4,2.9,23.7,38.18,160.9,24.2,4.1,0.7,0.8,0.7,2,68.5,,22.6,0,128.2,24.3,6.5,,0,0,2.7,68.6,936.8,9.75,127.3,29.1,3.8,0.1,-0,0.2,4.5,48.5,,22.25,0,133,25.7,5.5,0,-0,0.1,3,49.5,17.64,239.4,31,1.8,20.9,47.85,,,,,,115.2,29.3,4.4,,-0,0,4,48.3,,22.63,,,,,,,,,,,261.3,29.3,2.1,,16.9,45,120.3,26.4,4.3,0,0,0.2,3.4,62.7,,21.37,,,,,,,,,,98.9,27,2.7,,0,0.2,4.3,46.9,881,36.67,0,135.1,25.2,6.8,-0,-0,0,2.6
01/01/2018,16:00,164.1,23.8,5.4,0,0,-0.1,2.9,76.2,17.27,166.3,24.4,3.8,0.1,0,0.2,2.7,72.3,470.5,22.16,,152.2,26.6,1.3,0.1,0.1,0.2,3.1,59.4,,55.73,116.6,27.1,4.2,0,-0,0.1,3.1,56.2,,21.1,113.4,27.9,4.2,0,-0,0.1,3.7,49.9,675.2,21.61,150.9,25.9,3.4,0,0,0.1,3.2,63.5,738.5,26.95,154.2,25.1,1.7,-0,0.1,2.7,69.7,42.28,155.9,25.7,4.1,0,-0.1,0,3.1,70,21.75,0,146.3,26.1,5,0.1,-0,0,3.2,68.8,685.4,19.46,146.8,25,3.8,0.1,0.1,-0.2,76.4,18.47,,150.4,24.7,4.2,0.2,-0.1,0.1,74.1,16.28,155.5,24.5,3.7,0.1,-0,-0.1,3.1,78,,17.52,132.2,25.2,5.5,0.1,0,-0.1,,69.5,671,13.84,122.1,27.7,3.6,0.2,0.1,0.2,3,63.2,,17.24,232.9,33.6,2.7,23.1,30.34,161.4,24.1,3.7,0.7,0.6,0.6,2.1,70.2,,23.25,0,131.5,23.6,6.4,,-0,0,2.7,70.9,750.3,10.06,131.8,28.8,3.2,0,-0,0.2,4.4,48.3,,26.06,0,124.8,25.1,4.6,0,-0.1,0.1,3.1,53.6,18.93,218.8,30.8,1.7,22.7,53.59,,,,,,118.1,29.2,3.8,,-0,0,3.9,48.1,,26.37,,,,,,,,,,,235.7,29.3,1.8,,18.2,45.77,130.7,26,3.9,0,0,0.2,3.3,64.2,,22.91,,,,,,,,,,82.7,25.9,3.2,,-0,0.1,3.9,49.8,680.8,26.99,0,139.4,24.6,6.5,-0,-0,0,2.5
01/01/2018,17:00,167,23,4.9,0,0,-0.1,3,79.4,15.78,171.9,23.8,3.8,0.1,0,0.2,2.6,74.7,246.7,21.2,,145.1,25.7,1.1,0.1,0.1,0.2,2.9,63,,54.9,128.5,26.3,3.3,0,-0,0.1,2.8,60.1,,29.43,123.8,27.6,3.3,0,-0,0.1,3.5,53.3,234.9,24.86,155.8,25.3,3.2,-0,-0,0.1,3,65.5,473.7,26.66,161.4,25,1.3,-0,0.1,2.7,69.9,46.12,149.1,24.7,4.2,0,-0.1,0,3.2,74.3,17.02,0,138.9,24.5,4.7,0,-0,0,3.1,76.8,274.8,15.96,135.4,24,3.1,0.1,0.1,-0.1,80.7,20.74,,135.1,24,3.3,0.2,-0.1,0.1,77.6,18.7,145.5,23.6,3.6,0,-0,-0.1,3.3,82.2,,17.08,118.3,24.1,4.8,0.1,0,-0,,74.9,335.4,11.76,121.6,25.7,3.1,0.1,0.1,0.1,2.9,71.8,,19.14,213.9,33.3,2.1,23.7,39.08,151.7,23.3,2.8,0,-0,-0.1,2.7,76.1,,23.66,0,135.2,23.5,6.4,,-0,0,2.7,71.9,525.2,8.67,109.5,28.3,2.9,0,-0,0.1,4.3,49.8,,27.87,0,120.3,23.9,3.8,0,-0.1,0.1,2.9,61,25.26,223.9,31.3,1.6,19.7,49.53,,,,,,110.9,28.8,3.4,,-0,0,3.9,48.1,,26.76,,,,,,,,,,,263.5,29.1,2,,21.6,39.18,122.4,25.6,3.5,-0,-0,0.2,3.1,65.8,,23.84,,,,,,,,,,92,24.8,2.3,,-0,0.1,3.5,54.3,506,37.29,0,138.5,24.4,5.3,-0,-0,0,2.6
01/01/2018,18:00,161.8,23.1,4.3,0,0,-0.1,3.1,79.9,17.89,172.1,23.5,3.2,0.1,0,0.3,2.6,76.3,105.1,20.04,,159.6,24.7,1.1,0.1,0.1,0.3,2.8,66.4,,50.69,140.5,25.2,2.4,0,-0,0.1,2.8,64,,30.8,122.9,25.9,2.8,-0,-0,0.1,3.1,60.3,89.7,27.55,152.4,24.5,2.5,0,0,0.1,3,68.3,218.9,29.78,170.3,24,1.3,-0,0.1,2.8,73.3,43.82,153.4,23.8,3.3,-0,-0.1,0,3.1,78.2,18.77,0,158.5,24.2,2.6,0,-0,0,3.1,77.1,94,26,164.7,24.3,2.9,0,0.1,-0.1,79.7,18.67,,149,23.8,3.3,0.2,-0.1,0.1,77.4,14.17,166.5,23.5,2.7,0,-0,-0.1,3.6,83.1,,23.44,143.3,24.7,2.7,0,0,-0,,71.7,250.2,24,163.8,25.2,2.4,0.1,0.1,0.3,2.8,72.4,,26.12,209.7,33.2,1.8,21.5,35.51,150.7,22.7,3.2,0,-0,-0.1,2.8,78,,19.62,0,134.7,23,5.2,,-0,0,2.7,74.6,272.2,10.53,130.8,27.3,2.5,0,-0,0.2,3.9,54.9,,24.88,0,128.1,22.9,3.1,0,-0,0.1,2.7,64.3,23.54,233.5,31,1.9,18.4,36.33,,,,,,118.9,28.1,3.2,,-0,0,3.8,50.6,,26.16,,,,,,,,,,,211.4,28.9,1.6,,20.8,39.24,125.7,24.8,3,-0,-0,0.2,2.9,69.1,,24.66,,,,,,,,,,84.4,23.8,2.5,,-0,0.1,3.3,55.4,196.6,28.55,0,141.1,23.3,5.9,-0,-0,0,2.7
01/01/2018,19:00,160.6,22.8,3.6,0,-0,-0.1,3.4,80.7,17.5,177.8,23,3.1,0,-0,0.4,2.7,78,23.5,18.89,,150.9,23.5,1.1,0.1,0,0.3,2.8,71.5,,49.46,146.7,23.9,2.1,0,-0,0.2,2.7,67.9,,28.87,126.7,24.2,2.7,0,-0,0.1,2.9,67.2,64.9,19.57,168,23.5,2.6,0,-0,0.2,3,72.3,52.8,24.92,155,23.3,0.9,-0,0.1,2.9,76,48,147.9,23.4,2,-0,-0.1,0,3.1,81.4,21.11,0,186.7,24.3,1.6,0,-0,0.1,3.2,77.8,34.1,27.51,172.1,23.2,3.2,0.1,0,-0.1,85.7,15.14,,176.9,23.1,2.8,0.2,-0.1,0.2,81.1,21.15,181.4,23.1,2.4,0,-0,-0,3.6,85.7,,22.15,158,23.4,3.2,0,-0,-0,,79.1,49.1,17.15,171.7,24.8,2.1,0.1,0,0.2,3,74.1,,19.79,223.7,31.9,1.5,20.5,16.94,163.5,22.7,2.8,0,-0,0,2.9,77.1,,20.39,0,148.1,22.4,3.6,,-0,0,2.8,76.6,61.8,10.82,130.4,25.4,2.3,0,-0,0.2,3.3,64.2,,19.11,0,126.1,21.2,3.4,0,-0,0.1,2.6,73.4,18.89,229.3,29.8,1.8,20.9,26.29,,,,,,116.9,26.8,2.7,,-0,0,3.4,57.6,,24.81,,,,,,,,,,,216.9,27.9,1.5,,21.2,23.43,127.5,24,2.5,-0,-0,0.2,2.8,72.1,,24.02,,,,,,,,,,88.6,21.9,2,,-0,0.1,3,68.2,33.8,24.19,0,143.3,22.1,4.2,-0,-0,0,2.8
01/01/2018,20:00,154.4,22.6,3.3,0,-0,-0.1,3.4,80,17.08,171.5,22.7,2.6,0.1,-0,0.4,2.8,78.9,-10.2,19.54,,133.4,22.9,0.7,0.1,0,0.2,2.9,73.9,,53.43,145,22.8,1.7,0,-0,0.3,2.6,72.1,,28.18,122,22.8,1.9,0,0.1,0.2,2.7,71.8,3.5,18.82,174.4,22.9,2.7,0,-0,0.1,3,74.7,-0.4,19.38,164.8,23,0.9,0,0.2,2.9,78.6,48.5,150.8,22.7,0.8,-0,-0.1,0,3,85.1,31.48,0,177.5,22.8,1.9,0.1,-0,0.1,3.5,86.8,-1.2,23.97,176.8,22.8,2.8,0,0.1,-0.1,88,19.86,,169.8,22.7,2.7,0.2,-0.1,0.5,83.1,22.83,176.3,22.6,2.1,0,-0,-0,3.8,87.7,,23.88,166.6,22.6,3.1,0,-0,0.1,,83.2,-1.6,14.25,163.4,22.9,2.4,0,0.1,0.5,2.8,85,,14.49,192.1,28.8,1.5,29.9,37.4,171.6,22.4,1.7,1,0.1,1.2,1.9,75.5,,26.14,0,155.9,21.6,2.9,,-0,0.1,2.7,79.7,1,13.78,125.2,23.7,1.8,0,-0,0.3,2.8,72.3,,16.68,0,117.4,19.9,1.5,0,-0.1,0.1,2.4,79.9,30.81,253,27.8,0.9,24.4,28.77,,,,,,137.5,25.2,2.7,,0,0,3.1,64.1,,23.15,,,,,,,,,,,199,25.4,1.6,,30.2,29.52,134.8,23.5,2,-0,-0,0.3,2.8,73.7,,25.51,,,,,,,,,,97.1,19.7,1,,-0,0.3,2.4,80.2,-1.8,35.98,0,143.4,20.9,2.2,-0,-0,0,2.5
